300	0.1	0.0381	0.0172
300	0.1	0.0387	0.0173
300	0.1	0.0393	0.0174
300	0.1	0.04	0.0175
300	0.1	0.0406	0.0176
300	0.1	0.04133	0.0177
300	0.1	0.04198	0.0178
300	0.1	0.04262	0.0179
300	0.1	0.0432	0.018
100	0.2	0.000193	0.00562
100	0.2	0.000387	0.00573
100	0.2	0.000581	0.00584
100	0.2	0.000775	0.00595
100	0.2	0.000968	0.00606
100	0.2	0.001162	0.00617
100	0.2	0.00135	0.00628
100	0.2	0.00155	0.00639
100	0.2	0.00174	0.0065
100	0.2	0.00193	0.00661
100	0.2	0.00213	0.00672
100	0.2	0.00232	0.00683
100	0.2	0.00251	0.00694
100	0.2	0.00271	0.00705
100	0.2	0.0029	0.00716
100	0.2	0.0031	0.00727
100	0.2	0.00329	0.00738
100	0.2	0.00348	0.00749
100	0.2	0.00368	0.0076
100	0.2	0.00387	0.00771
100	0.2	0.00406	0.00782
100	0.2	0.00426	0.00793
100	0.2	0.00445	0.00804
100	0.2	0.00465	0.00815
100	0.2	0.00484	0.00826
100	0.2	0.00503	0.00837
100	0.2	0.00523	0.00848
100	0.2	0.00542	0.00859
100	0.2	0.00561	0.0087
100	0.2	0.00581	0.00881
100	0.2	0.006	0.00892
100	0.2	0.0062	0.00903
100	0.2	0.0063	0.00914
100	0.2	0.00658	0.00925
100	0.2	0.00678	0.00936
100	0.2	0.0069	0.00947
100	0.2	0.00716	0.00958
100	0.2	0.00736	0.00969
100	0.2	0.00755	0.0098
100	0.2	0.00775	0.00991
100	0.2	0.00794	0.01002
100	0.2	0.00813	0.01013
100	0.2	0.00833	0.01024
100	0.2	0.00852	0.01035
100	0.2	0.00871	0.01046
100	0.2	0.00891	0.01057
100	0.2	0.0091	0.01068
100	0.2	0.0093	0.01079
100	0.2	0.0094	0.0109
100	0.2	0.0096	0.01101
100	0.2	0.00988	0.01112
100	0.2	0.010075	0.01123
100	0.2	0.010268813	0.01134
100	0.2	0.0104	0.01145
100	0.2	0.0106	0.01156
100	0.2	0.0108	0.01167
100	0.2	0.01104	0.01178
100	0.2	0.01123	0.01189
100	0.2	0.01143	0.012
100	0.2	0.01162	0.01209
100	0.2	0.01181	0.01213
200	0.2	0.0009688	0.01562
200	0.2	0.00193	0.01573
200	0.2	0.0029	0.01584
200	0.2	0.00387	0.01595
200	0.2	0.00484	0.01606
200	0.2	0.00581	0.01617
200	0.2	0.00678	0.01628
200	0.2	0.00775	0.01639
200	0.2	0.00871	0.0165
200	0.2	0.00968	0.01661
200	0.2	0.01065	0.01672
200	0.2	0.0116	0.01683
200	0.2	0.0125	0.01694
200	0.2	0.0135	0.01705
